,age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,customer_tenure_days,preferred_category_Electronics,preferred_category_Fashion,preferred_category_Home,preferred_category_Sports,country_Brazil,country_Canada,country_China,country_France,country_Germany,country_India,country_Japan,country_UK,country_USA,gender_Male,gender_Other
1604,77,67.94,10,52,0,30.3,96,0.23,1773,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1605,55,138.31,10,156,0,8.9,3,0.27,644,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1606,76,93.19,11,146,0,71.9,36,0.12,1255,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1607,26,157.52,13,181,0,80.2,5,0.08,568,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1608,76,141.21,10,77,0,57.8,20,0.07,616,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1609,26,44.12,12,118,0,91.6,3,0.39,76,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1610,63,152.27,14,358,0,84.9,3,0.47,1114,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1611,25,112.74,14,342,0,55.3,70,0.3,262,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1612,68,75.26,16,104,0,73.7,88,0.33,1529,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1613,52,75.81,4,1,0,32.9,47,0.23,1652,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1614,35,213.76,6,114,0,63.6,37,0.16,1038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1615,22,149.38,13,31,0,97.7,8,0.54,1771,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1616,31,62.17,13,357,0,80.0,80,0.0,1337,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1617,45,59.32,13,61,0,37.5,1,0.14,316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1618,47,26.67,10,96,0,93.2,78,0.29,702,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1619,21,96.14,7,134,0,82.5,45,0.24,1297,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1620,56,100.23,11,97,0,3.7,74,0.51,691,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1621,37,202.34,11,214,0,74.6,10,0.11,378,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1622,42,107.84,13,83,0,97.6,86,0.47,1817,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1623,45,66.91,8,156,0,31.8,95,0.4,890,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1624,29,52.13,17,106,0,27.5,68,0.52,1800,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1625,19,119.69,12,356,0,64.0,43,0.24,648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1626,60,214.83,14,130,0,11.0,87,0.15,239,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1627,31,31.33,12,21,0,67.5,41,0.24,382,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1628,39,115.31,8,83,1,22.7,12,0.25,1775,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1629,48,93.19,13,88,0,45.2,8,0.64,951,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1630,40,27.47,13,225,0,89.2,45,0.41,733,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1631,65,106.1,9,105,0,79.7,88,0.08,1528,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1632,37,53.23,7,348,0,10.8,1,0.13,1140,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1633,78,27.34,17,358,0,76.1,26,0.18,1375,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1634,55,71.2,8,100,0,41.2,86,0.06,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1635,72,17.39,11,295,0,99.4,89,0.29,187,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1636,21,124.67,10,147,0,30.0,31,0.34,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1637,32,32.27,8,229,0,47.1,56,0.43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1638,41,204.8,11,86,0,34.1,98,0.21,1610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1639,42,55.91,20,10,0,58.6,37,0.08,1468,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1640,18,69.18,5,135,0,26.6,75,0.12,378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1641,24,48.71,12,92,0,91.3,4,0.68,1051,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1642,74,45.46,11,291,0,61.7,72,0.3,1440,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1643,48,108.38,7,152,0,94.3,44,0.22,1740,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1644,29,152.66,11,353,0,68.1,99,0.33,1393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1645,59,176.36,9,95,0,18.6,89,0.04,71,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1646,22,93.19,10,61,0,1.5,95,0.71,138,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1647,61,194.48,12,360,0,40.8,49,0.4,1655,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1648,67,38.99,8,86,0,99.4,87,0.28,1719,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1649,59,124.7,5,210,0,87.7,40,0.2,1031,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1650,55,85.43,9,82,0,84.7,68,0.42,918,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,77,279.23,10,226,0,56.9,71,0.34,1808,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1652,29,157.03,13,11,0,9.5,10,0.38,697,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1653,56,93.54,11,358,0,1.5,70,0.32,585,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1654,35,39.98,14,152,0,83.9,95,0.36,1445,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1655,19,47.22,12,4,0,17.7,4,0.05,538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1656,27,73.41,14,75,0,7.7,21,0.24,899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,32,101.23,12,3,0,71.0,42,0.41,1664,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1658,47,93.99,13,82,0,0.1,84,0.13,1260,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1659,61,41.59,11,361,0,74.1,81,0.43,1229,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1660,75,38.4,15,34,0,19.2,6,0.1,494,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1661,34,96.28,8,241,0,32.1,11,0.74,1716,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1662,21,87.02,11,143,0,17.2,82,0.26,1356,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1663,24,125.46,10,79,0,77.7,73,0.64,462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1664,79,62.79,8,74,0,50.95,12,0.32,1179,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1665,58,44.92,8,298,0,16.6,31,0.24,1586,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1666,48,72.23,10,283,0,3.9,31,0.44,1755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1667,68,80.57,9,214,0,98.7,43,0.29,748,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1668,77,11.48,9,245,0,71.4,58,0.15,1587,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1669,76,120.79,7,237,0,68.0,50,0.27,303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,72,32.0,10,336,0,50.3,98,0.15,884,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1671,56,238.9,11,18,0,43.5,80,0.14,1091,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1672,72,244.94,11,73,0,79.6,41,0.41,1537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1673,51,25.37,7,54,0,50.95,76,0.7,718,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1674,23,72.27,7,82,0,6.1,77,0.14,357,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1675,67,60.01,5,163,0,85.9,36,0.61,1108,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1676,55,57.09,9,317,0,76.2,77,0.38,956,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1677,62,115.19,9,362,0,48.6,44,0.23,1302,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1678,75,40.3,11,166,0,50.95,66,0.35,70,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1679,68,58.97,8,115,0,83.5,15,0.15,1139,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1680,79,42.42,9,296,0,79.4,77,0.31,358,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1681,51,151.72,14,187,0,13.9,34,0.34,1131,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1682,61,269.46,9,254,0,54.9,90,0.11,1749,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1683,32,63.86,10,341,0,96.9,70,0.25,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1684,31,123.13,5,321,0,73.5,85,0.04,64,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1685,23,208.57,7,352,0,97.3,44,0.22,932,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1686,67,64.12,13,18,0,77.6,33,0.3,1503,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1687,54,109.57,10,310,0,52.5,79,0.01,1016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1688,67,96.68,8,301,0,60.5,99,0.18,54,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1689,49,126.78,15,3,0,70.9,92,0.15,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1690,20,93.19,10,189,0,72.9,6,0.14,1665,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1691,20,144.18,12,280,0,74.8,40,0.51,1563,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1692,39,38.93,6,62,0,50.95,6,0.19,1014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1693,39,119.0,11,268,0,30.9,75,0.25,996,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1694,27,55.24,14,253,0,82.9,14,0.14,1471,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1695,68,66.13,12,114,1,57.0,85,0.45,852,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1696,20,177.36,9,341,0,88.5,84,0.24,1260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1697,78,51.5,8,259,0,63.1,5,0.23,1384,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1698,29,86.9,6,1,0,93.5,45,0.38,1008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,46,139.14,15,66,0,42.4,59,0.07,1370,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1700,65,63.8,9,285,1,50.95,73,0.76,1692,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1701,34,131.94,8,131,0,64.5,94,0.27,474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1702,24,94.65,7,47,0,77.5,43,0.46,966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1703,30,122.8,12,42,0,69.1,53,0.29,105,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1704,73,146.11,9,92,0,72.5,27,0.39,292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1705,19,129.84,10,140,0,2.9,69,0.1,1230,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1706,21,239.44,10,46,0,96.5,69,0.45,947,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1707,27,99.02,8,230,0,26.4,48,0.17,447,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1708,56,52.4,12,223,0,41.4,79,0.23,948,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1709,41,150.4,8,283,0,41.8,73,0.16,1805,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1710,34,93.19,9,36,0,90.7,25,0.41,1156,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,69,102.7,12,27,0,74.4,8,0.36,703,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1712,23,108.8,11,157,0,62.0,78,0.28,114,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1713,36,99.35,13,221,0,12.0,32,0.09,1203,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1714,22,93.17,14,8,0,32.3,95,0.38,894,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1715,49,43.64,11,69,0,49.2,61,0.17,1765,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1716,27,149.02,12,341,0,11.5,87,0.34,1318,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1717,26,38.67,9,65,0,57.1,1,0.06,1749,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1718,44,42.94,14,94,0,21.4,31,0.23,1294,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1719,30,105.37,10,180,0,82.4,71,0.13,782,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1720,36,129.76,6,69,0,82.9,15,0.69,1468,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1721,38,33.7,8,233,0,59.9,70,0.22,919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1722,41,94.31,12,260,0,36.0,16,0.59,1535,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1723,55,93.19,13,19,0,4.5,78,0.54,1521,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1724,21,130.26,10,357,0,62.9,81,0.14,427,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1725,41,74.97,5,357,1,78.5,74,0.46,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1726,76,158.47,11,185,0,79.0,93,0.36,1800,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1727,52,145.8,9,304,0,48.4,72,0.54,940,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1728,20,151.42,8,63,0,14.0,57,0.27,1165,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1729,21,113.97,9,177,0,6.5,11,0.25,1416,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1730,74,57.88,9,234,0,5.6,18,0.43,555,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1731,54,137.68,7,352,0,24.9,45,0.37,1694,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1732,57,54.63,12,249,0,14.1,20,0.3,1625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1733,65,72.99,10,294,0,16.9,80,0.29,60,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1734,71,135.57,15,39,0,69.9,91,0.33,428,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1735,52,257.71,11,286,0,18.0,87,0.23,483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1736,48,156.37,11,258,0,69.2,14,0.16,1263,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1737,73,117.08,9,239,0,35.2,76,0.21,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1738,61,59.46,11,71,0,77.5,27,0.22,1402,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1739,42,57.96,12,29,0,15.9,77,0.3,1712,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1740,57,124.67,19,350,0,2.3,80,0.49,63,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1741,30,99.49,9,28,0,8.9,97,0.08,549,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1742,21,31.16,11,311,0,96.6,88,0.61,824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1743,63,93.19,12,86,0,53.8,76,0.31,964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1744,31,174.17,9,107,0,60.7,9,0.1,281,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1745,30,105.22,5,318,0,96.7,13,0.13,23,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1746,44,57.57,11,29,1,77.6,45,0.08,1128,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1747,23,137.83,4,308,0,11.3,8,0.49,1361,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1748,34,200.9,18,45,0,42.2,56,0.29,1457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1749,53,150.62,12,358,0,82.1,82,0.29,829,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1750,57,117.43,9,136,0,66.5,91,0.42,256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1751,66,56.51,10,262,0,21.6,97,0.18,976,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1752,52,72.28,15,62,0,80.6,7,0.14,432,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1753,34,82.51,9,43,0,55.9,77,0.49,1704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1754,58,44.56,11,250,0,78.8,15,0.07,509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1755,19,93.24,6,334,0,62.6,98,0.6,204,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1756,74,143.43,11,206,0,46.3,56,0.03,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1757,30,190.93,11,58,0,72.9,84,0.01,1476,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1758,69,18.35,9,205,0,86.6,56,0.19,464,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1759,19,68.52,11,330,0,46.6,37,0.09,621,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1760,69,126.86,7,83,0,3.0,64,0.36,1410,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1761,45,96.4,7,12,0,59.3,17,0.3,1527,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1762,60,167.1,10,236,0,9.0,93,0.05,1383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1763,76,110.66,7,157,0,32.5,21,0.05,1219,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1764,43,171.71,6,103,0,55.0,78,0.3,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1765,39,124.72,11,358,0,34.5,93,0.24,1707,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1766,64,93.19,15,339,0,28.1,86,0.4,882,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1767,60,77.86,5,364,0,2.0,52,0.48,1248,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1768,72,59.63,7,42,0,26.9,33,0.16,121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1769,20,31.91,6,178,0,38.5,77,0.24,185,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1770,52,225.1,6,357,0,29.0,95,0.21,1254,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1771,77,45.14,10,263,1,62.8,12,0.15,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1772,75,73.02,15,242,0,66.6,96,0.35,65,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1773,29,93.19,12,36,0,78.0,46,0.53,696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1774,41,405.36,12,361,0,18.6,70,0.14,1064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1775,22,200.72,8,352,0,61.9,75,0.47,478,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1776,37,128.1,12,345,1,43.0,87,0.15,519,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1777,56,93.19,14,363,0,32.3,71,0.54,1445,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1778,56,93.19,11,249,0,48.3,57,0.2,986,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1779,30,262.54,14,119,0,48.1,20,0.41,587,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1780,58,99.85,8,191,0,63.9,68,0.22,732,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1781,74,165.64,10,294,0,55.9,85,0.08,1772,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1782,70,76.08,9,61,0,63.1,44,0.49,1328,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1783,62,160.29,11,209,0,98.0,30,0.18,1344,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1784,29,38.85,14,294,0,81.0,25,0.05,1257,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785,30,100.09,6,51,0,50.95,31,0.35,1425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1786,73,67.45,8,209,0,50.95,2,0.37,1044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1787,27,95.2,12,312,0,22.9,84,0.22,944,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1788,50,184.47,16,278,0,51.9,54,0.2,1550,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1789,74,77.49,17,201,0,71.2,14,0.45,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1790,57,345.0,14,138,0,50.95,23,0.2,1774,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1791,71,327.06,10,339,0,13.7,69,0.59,1011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1792,33,250.17,11,18,0,50.95,52,0.37,67,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1793,62,109.9,11,320,0,37.9,83,0.19,830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1794,52,358.69,8,94,0,76.7,50,0.18,1342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1795,20,148.87,8,129,0,45.0,71,0.44,828,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1796,73,21.75,12,104,0,50.95,85,0.29,1329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1797,22,93.19,15,196,0,59.0,33,0.27,221,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1798,43,116.21,19,259,1,50.95,84,0.34,1625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1799,28,35.74,8,38,0,17.4,9,0.69,1142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1800,79,254.75,12,304,0,91.5,95,0.13,1001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1801,24,40.52,9,130,0,45.9,8,0.05,1645,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1802,70,69.24,12,153,0,41.9,75,0.31,591,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1803,73,93.19,12,40,1,75.1,7,0.35,1503,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1804,27,72.64,8,320,0,4.5,21,0.3,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1805,59,174.39,14,121,0,84.1,92,0.08,17,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1806,69,114.01,10,243,0,67.0,53,0.29,1700,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1807,51,166.59,7,244,0,14.5,15,0.13,857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1808,20,74.42,12,143,0,6.5,72,0.6,257,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1809,25,72.93,7,185,0,0.3,52,0.21,775,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1810,48,65.82,6,34,0,29.4,76,0.36,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1811,28,51.58,11,210,0,32.5,69,0.47,1477,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1812,62,43.42,8,32,0,17.7,72,0.08,293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,24,55.28,8,158,0,28.7,37,0.13,902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1814,62,33.17,6,316,0,56.2,78,0.5,371,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1815,19,149.42,11,363,0,11.3,4,0.12,1284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1816,23,222.47,7,191,0,20.1,91,0.03,828,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1817,58,26.65,12,162,0,56.2,79,0.52,1749,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1818,49,107.61,5,251,0,70.4,84,0.27,846,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1819,37,146.12,8,38,1,93.1,61,0.41,1823,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1820,74,120.62,10,130,0,51.1,22,0.18,492,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1821,51,19.09,6,95,0,11.3,49,0.13,1687,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1822,67,148.42,15,140,0,59.2,36,0.21,373,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1823,33,194.72,12,269,1,99.5,94,0.51,203,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1824,42,114.7,17,168,0,88.3,97,0.2,318,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1825,29,52.61,14,274,0,78.0,63,0.31,202,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1826,24,56.8,9,364,0,73.5,92,0.13,741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1827,56,27.64,14,98,0,75.6,38,0.21,264,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1828,34,93.19,14,60,0,9.1,40,0.08,1772,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1829,62,160.15,14,322,0,50.95,64,0.24,399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1830,28,103.09,6,216,0,69.0,68,0.21,1428,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1831,23,103.82,10,76,0,7.3,56,0.52,1088,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1832,78,35.57,12,207,0,91.5,14,0.25,1441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1833,40,59.91,11,347,0,12.8,2,0.56,1228,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1834,44,93.19,10,44,0,8.8,63,0.13,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1835,63,61.54,5,346,0,12.3,19,0.67,1818,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1836,23,114.44,10,201,0,50.95,78,0.17,1711,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1837,55,94.15,7,209,0,50.95,71,0.26,416,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1838,19,72.24,14,327,0,9.5,9,0.33,1001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1839,39,354.7,12,134,0,78.6,33,0.38,607,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1840,37,102.21,13,21,0,20.0,88,0.19,1381,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1841,42,107.76,8,357,0,50.95,61,0.29,612,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1842,32,93.19,9,59,0,49.1,85,0.37,415,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1843,77,74.62,9,297,0,90.6,44,0.53,1210,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
